"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"63","peeling 1/4 $xom here... needs to break 84s ...but looks so difficult....",FALSE,0,NA,2017-04-05 18:24:10,FALSE,NA,"849689135149395968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sburgalet",0,FALSE,FALSE,NA,NA,"Nowhere Land","en","http://pbs.twimg.com/profile_images/722127572163784705/i_Au69Si_normal.jpg"
"64","$QQQ $XOM:

Will Exxon’s Major Shale Play Find Black Gold Or Fool’s Gold?:

https://t.co/IE1j5k0fBu",FALSE,0,NA,2017-04-05 18:21:05,FALSE,NA,"849688358808829953",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","StockNewsWires",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/542238326397227008/UfZ0ulTf_normal.jpeg"
"65","RT @tagoilltd: As oil sentiment shifts, we’re more than ready to get back to exploring. 
https://t.co/a631wGgVf3
$BP $CHK $CVX $XOM $USO $O…",FALSE,0,NA,2017-04-05 18:14:27,FALSE,NA,"849686687479476230",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"66","Exxon Mobil Corporation (XOM) stock rose by 1.35%! Currently priced at 83.4993. https://t.co/MejMUxKnyh",FALSE,0,NA,2017-04-05 18:13:25,FALSE,NA,"849686430070833152",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KarleneGregor",0,FALSE,FALSE,NA,NA,"Miami Beach","en","http://pbs.twimg.com/profile_images/3374779168/3d16b50d7033baf7c5e0847bd7cfc8a5_normal.jpeg"
"67","#ExxonMobil ExxonMobil in talks to buy Singapore's Jurong Aromatics. Read more: https://t.co/JoNRBGe4sL $XOM",FALSE,0,NA,2017-04-05 18:12:17,FALSE,NA,"849686141720604672",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"68","As oil sentiment shifts, we’re more than ready to get back to exploring. 
https://t.co/a631wGgVf3
$BP $CHK $CVX $XOM $USO $OIL $UWTI $TAO",FALSE,1,NA,2017-04-05 18:07:55,FALSE,NA,"849685044444536832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tagoilltd",1,FALSE,FALSE,NA,NA,"Vancouver, British Columbia","en","http://pbs.twimg.com/profile_images/690314620687425537/xsumG9eF_normal.jpg"
"69","I sort of lost interest in following Oil prices. They seem to fluctuate and do little to econ indicators and consumers $HFC $HAL $SLB $XOM",FALSE,0,NA,2017-04-05 18:07:35,FALSE,NA,"849684960038596620",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newamericano",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/489205369667723264/w-4hS8Ff_normal.jpeg"
"70","@RanchoDinero another underrated album - what was it on XOM we were jokin on Bitchin Camaro last year ?",FALSE,1,"RanchoDinero",2017-04-05 17:56:47,FALSE,"849682064454541312","849682242150576143","290074489","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KeefInTheLand",0,FALSE,FALSE,NA,NA,"The Land, Ohio","en","http://pbs.twimg.com/profile_images/740494064974503936/Hjrw-4oa_normal.jpg"
"71","#ExxonMobil Exxon in talks to expand into Brazil - WSJ. Read more: https://t.co/EZtwZyGbK7 $XOM",FALSE,0,NA,2017-04-05 17:56:13,FALSE,NA,"849682099049185280",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"72","The Cheapest Way To Diversify Among Large-Cap Companies https://t.co/5XyueWUncz $AAPL $AMZN $FB $GE $GIS $JNJ $JPM $MSFT $PM $T $XOM $SCHX",FALSE,0,NA,2017-04-05 17:52:10,FALSE,NA,"849681080437420035",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagnoliaG2012",0,FALSE,FALSE,NA,NA,"Fairfax, Virginia","en","http://pbs.twimg.com/profile_images/3456313178/ce0ace0549d72783ba44119e004873c8_normal.jpeg"
"73","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:51:04,FALSE,NA,"849680803671883776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabriela1892",49,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"74","Sold half XOM 2.55. Will add back on weakness or straight ride other half. https://t.co/dhHrEzabaU",FALSE,0,NA,2017-04-05 17:48:58,FALSE,NA,"849680275437043712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allitrader",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/848068983844556800/foMDDJn3_normal.jpg"
"75","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:47:41,FALSE,NA,"849679950580002817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omasss",49,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"76","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:47:34,FALSE,NA,"849679921995579392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smokie8888",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"77","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:47:07,FALSE,NA,"849679809458450432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","volsfan81",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"78","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:46:43,FALSE,NA,"849679707922612224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dph414",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"79","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:45:56,FALSE,NA,"849679512203689984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeeSumthinnew",49,TRUE,FALSE,NA,NA,"","ko","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"80","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:45:00,FALSE,NA,"849679277746409472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Justin_LP_HD",49,TRUE,FALSE,NA,NA,"","de","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"81","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:44:38,FALSE,NA,"849679183425024003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","percival1988",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"82","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:42:26,FALSE,NA,"849678630758227968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Derminer2000",49,TRUE,FALSE,NA,NA,"","de","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"83","My profit For tonight.. 
GOOG - Google 
ADBE - Adobe
FB - Facebook 
AAPL - Apple 
XOM -… https://t.co/jeUkk3ABbx",FALSE,0,NA,2017-04-05 17:41:29,FALSE,NA,"849678390869336065",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Exkowizer",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/580303153230323713/G3KhlE1w_normal.jpg"
"84","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:41:11,FALSE,NA,"849678317431205889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NinaMarie883",49,TRUE,FALSE,NA,NA,"","de","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"85","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:41:08,FALSE,NA,"849678304651075584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deltoons70",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"86","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:39:43,FALSE,NA,"849677948525334528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jr_korona",49,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"87","Suncor Stock Upgraded: What You Need to Know https://t.co/dOi5AG8yKO $XOM $BP $SU https://t.co/JHmd1siOGf",FALSE,0,NA,2017-04-05 17:38:26,FALSE,NA,"849677625345937410",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","whotrades",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/810955507741630465/fH7sJIew_normal.jpg"
"88","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:38:05,FALSE,NA,"849677534291611648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wulissesb",49,TRUE,FALSE,NA,NA,"","pt","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"89","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:37:39,FALSE,NA,"849677425403338752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vddd69",49,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"90","85 target1 - $XOM chart https://t.co/LRRK5WIf11",FALSE,0,NA,2017-04-05 17:37:32,FALSE,NA,"849677398157086720",NA,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>","everytimeicash",0,FALSE,FALSE,NA,NA,"New York & Los Angeles","en","http://pbs.twimg.com/profile_images/735885570371518464/zsTWYtgV_normal.jpg"
"91","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:37:22,FALSE,NA,"849677354167189504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mithpham",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"92","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:36:54,FALSE,NA,"849677238974861312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarinaKetly1",49,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/3481005576/bea9b50b18cb79d5f9fb863c6443e0ed_normal.jpeg"
"93","RT @androsForm: $XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,0,NA,2017-04-05 17:36:46,FALSE,NA,"849677205969838080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigClintonz",49,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"94","Matador Resources +2% on Exxon takeover chatter https://t.co/HFaH28fYnq $MTDR $XOM",FALSE,0,NA,2017-04-05 17:26:40,FALSE,NA,"849674663798087680",NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","SEEKINGALPHA_FS",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/628450795533414401/xwE4BfP__normal.jpg"
"95","Matador Resources +2% on Exxon takeover chatter https://t.co/xtqUBmrxtc $MTDR $XOM",FALSE,0,NA,2017-04-05 17:26:39,FALSE,NA,"849674660702593024",NA,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>","MarketCurrents",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/562235643225309184/BbO5bjbH_normal.png"
"96","#ExxonMobil ExxonMobil Is a Buy Near Its 5--Week Low. Read more: https://t.co/6L8QSHbD3Y $XOM",FALSE,0,NA,2017-04-05 17:26:34,FALSE,NA,"849674636254076929",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"97","$XOM and $CAT daily BB breakout, $IBM daily MACD crossing up.",FALSE,0,NA,2017-04-05 17:24:55,FALSE,NA,"849674222528081923",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harryfang1",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/791604516009472000/Q9Ta5aF2_normal.jpg"
"98","RT @CNAFinance: $MTDR gains on potential buyout interest from $XOM https://t.co/4BO6dh3nQg https://t.co/cgRNmG7Xze",FALSE,0,NA,2017-04-05 17:22:38,FALSE,NA,"849673648248107009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jrodcna",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/807358653476941825/RgLhrwcR_normal.jpg"
"99","$MTDR gains on potential buyout interest from $XOM https://t.co/4BO6dh3nQg https://t.co/cgRNmG7Xze",FALSE,1,NA,2017-04-05 17:21:52,FALSE,NA,"849673453129084932",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","CNAFinance",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/817856756550340609/yuHPrrsM_normal.jpg"
"100","RT @gas_utilities: #ExxonMobil Exxon Likely to Expand in Brazil with Regulations in Favor. Read more: https://t.co/tuzJOXME5V $XOM",FALSE,0,NA,2017-04-05 17:18:35,FALSE,NA,"849672628885499904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BatailleRowena",1,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/510029824350371841/-WFswcb6_normal.jpeg"
"101","RT @hmeisler: More shs in a BlLK debt ETF were traded on its busiest day than shs in WMT XOM or AIG during the same session.
https://t.co/m…",FALSE,0,NA,2017-04-05 17:16:26,FALSE,NA,"849672088302620672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheAngryAnalyst",4,TRUE,FALSE,NA,NA,"Stowe, VT and Boston","en","http://pbs.twimg.com/profile_images/815293695733940224/95bgKksd_normal.jpg"
"102","$XOM green today! Scan found 12 <ed><U+00A0><U+00BD><ed><U+00B0><U+0082>  signals like three inside up. Sup/Res @ 81.53 &amp; 84.08. Time to enter? https://t.co/hDtBVbp5Q0",FALSE,0,NA,2017-04-05 17:16:00,FALSE,NA,"849671977279401984",NA,"<a href=""https://scan.alpaca.ai/"" rel=""nofollow"">AlpacaScan</a>","AlpacaAlerts",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/788457587888955392/AAbWxJ-X_normal.jpg"
"103","RT @ALoganCeres: XOM is last into Brazil, last into the Permian, last supermajor with major exposure to oil sands. Seems like a trend here.…",FALSE,0,NA,2017-04-05 17:14:50,FALSE,NA,"849671685322285056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shannacleveland",1,TRUE,FALSE,NA,NA,"Boston, MA","en","http://pbs.twimg.com/profile_images/735877512698302467/FmY7x5tC_normal.jpg"
"104","$XOM to making it hard not making the money today.",FALSE,5,NA,2017-04-05 17:14:35,FALSE,NA,"849671623632330752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","provotrout",0,FALSE,FALSE,NA,NA,"SLC","en","http://pbs.twimg.com/profile_images/486518892756340737/rTl3nM7i_normal.jpeg"
"105","$XOM chart https://t.co/ZtpIBGhLwm via https://t.co/qe3sLV1upN",FALSE,20,NA,2017-04-05 17:12:57,FALSE,NA,"849671209612718080",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","androsForm",49,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/1655106781/twitter-11.24_normal.png"
"106","#ExxonMobil Exxon Likely to Expand in Brazil with Regulations in Favor. Read more: https://t.co/tuzJOXME5V $XOM",FALSE,0,NA,2017-04-05 17:12:21,FALSE,NA,"849671060161142784",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",1,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"107","$MTDR would be nothing for XOM to buy",FALSE,0,NA,2017-04-05 17:11:59,FALSE,NA,"849670966280019968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TraderSanJose",0,FALSE,FALSE,NA,NA,"San Jose, CA","en","http://pbs.twimg.com/profile_images/1344648431/800x600logo_normal.jpg"
"108","#ExxonMobil Exxon Seeks To Wade Into Brazil's Waters-Energy Journal. Read more: https://t.co/Hqvs0ZpZfe $XOM",FALSE,0,NA,2017-04-05 17:08:02,FALSE,NA,"849669971697295360",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"109","$MTDR dealReporter - $XOM looking at Matador Resources - source @SellSideSource https://t.co/6VNySJZNUn",FALSE,0,NA,2017-04-05 17:04:05,FALSE,NA,"849668977756315648",NA,"<a href=""http://www.contix.com"" rel=""nofollow"">Contix</a>","contixalerts",1,FALSE,FALSE,NA,NA,"Honolulu, HI","en","http://pbs.twimg.com/profile_images/634167836861075456/rUghb6Vn_normal.png"
"110","$MTDR dealReporter - $XOM looking at Matador Resources - source",FALSE,0,NA,2017-04-05 17:03:41,FALSE,NA,"849668879479656452",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SellSideSource",0,FALSE,FALSE,NA,NA,"Westchester NY","en","http://pbs.twimg.com/profile_images/2907670438/e128f92851a06f79c049af6f4796eb79_normal.png"
"111","Exxon Mobil (XOM)Stock Benefits From Tillerson’s Appointment-find exxon pilot that bombed syria-#NoDAPL-… https://t.co/PlJ76lPKXk",FALSE,0,NA,2017-04-05 17:00:26,TRUE,NA,"849668062240362497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NegusHamitic",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/750014765720694784/pDAtm2dR_normal.jpg"
"112","#ExxonMobil Oil and Gas: ExxonMobil, Qatar Petroleum sign drilling deal with Cyprus. Read more: https://t.co/ty23avz1Of $XOM",FALSE,0,NA,2017-04-05 16:54:26,FALSE,NA,"849666550097338368",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">    Gas    Utilities</a>","gas_utilities",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/693138881089130496/uGnUQF_O_normal.jpg"
"113","Sign the petition: Tell Congress to pass legislation by @SenSanders to expand Social Security by taxing the rich https://t.co/HPMTP1H7qP",FALSE,0,NA,2017-04-05 16:46:13,FALSE,NA,"849664482255273984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JillVanVlack",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000554602325/b0c4cfa580c5b44f6b2b5ff1f540c4fa_normal.jpeg"
"114","When Rex Tillerson resigns in the fall, he'll keep his $50M windfall of selling XOM stock without paying capital gains, right?",FALSE,0,NA,2017-04-05 16:37:51,FALSE,NA,"849662377985544193",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","megafenton",0,FALSE,FALSE,NA,NA,"NY-9 & VA-5","en","http://pbs.twimg.com/profile_images/821150639984148480/pfwg77n1_normal.jpg"
"115","Recent $XOM technical alerts: Crossed Above 50 DMA plus 5 more alerts... https://t.co/wQMP4ASD4b",FALSE,0,NA,2017-04-05 16:33:02,FALSE,NA,"849661165995163648",NA,"<a href=""http://swingtradebot.com/"" rel=""nofollow"">SwingTradeBotDotCom</a>","SwingTradeBot",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/767237095215726593/rO0AwrMW_normal.jpg"
"116","RT @TalkMarkets: The Most Un-Sustainable #Dividends In The Market $BP $CVX $RDS.B $TOT $XOM $CLR $EOG $PXD $FANG https://t.co/VCQhkWoGGZ",FALSE,0,NA,2017-04-05 16:29:49,FALSE,NA,"849660354158309376",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
